chapter,entity,entity_type,count
161,ห่อของมัณฑดาบส,PERSON,1
161,แคว้น,PERSON,1
162,ร่างทองคำ,LAW,1
162,ท่าน,ORGANIZATION,1
162,กำเนิดภิกษุณี,PERSON,1
162,ชาดกธรรม,PERSON,1
162,ตำหนิภิกษุณี,PERSON,1
162,นันทนันทนันท,PERSON,1
162,พระพระเจ้า,PERSON,1
162,พระสัมมาสัมพุทธเจ้า,PERSON,1
162,พระเถรี,PERSON,1
162,พราหมณ์,PERSON,2
162,พราหมณ์พญาหงส์,PERSON,1
162,พราหมณ์พราหมณ์พญาหงส์,PERSON,1
162,พราหมณ์เอ้ย,PERSON,1
162,ภิกษุณีความโลภ,PERSON,1
162,สมเด็จพระพระเจ้า,PERSON,1
162,สมเด็จพระสัมมาสัมพุทธเจ้า,PERSON,1
162,หังส,PERSON,1
163,ตระกูลพญา,PERSON,2
163,ท่านเจริญเมตตา,PERSON,1
163,พระครั้น,PERSON,1
163,พระประชุมชาดกพระศาสดา,PERSON,1
163,พระศาสดา,PERSON,1
163,พระศาสดาตรัส,PERSON,1
163,พระเจ้าพระ,PERSON,1
163,พระโพธิสัตว์อุบัติ,PERSON,1
163,พระโพธิสัตว์เจริญเมตตา,PERSON,1
163,สัตว์เท้าสัตว์เท้า,PERSON,1
163,เจ้า,PERSON,1
164,พาราณสี,LOCATION,1
164,บิดามารดาตั้งใจธรรมบรรลุ,PERSON,1
164,พระ,PERSON,1
164,พระภิกษุลูกชายออกบวช,PERSON,1
164,พระฤาษิณีเป็นมารดาสุวรรณสามพระเจ้า,PERSON,1
164,มานาน,PERSON,1
164,ลูกลูกสุวรรณ,PERSON,1
164,สุวรรณสามธรรมพระเจ้ายัก,PERSON,1
164,สุวรรณสามสุวรรณ,PERSON,1
164,เอ้ฝูงสัตว์,PERSON,1
165,ก้อนดินแหลมคมพุ่งก้อนดินพญา,PERSON,1
165,คณิกา,PERSON,1
165,ญาณตรัสสกุณีคติชาดกผืน,PERSON,1
165,ผืนเหมือน,PERSON,1
165,พระพระเจ้าพระ,PERSON,1
165,ฮ่ะฮ่าฮ่าลูก,PERSON,1
165,ฮ่าฮ่าฮ่า,PERSON,1
166,กรุง,LOCATION,2
166,ท่าอัมพะ,LOCATION,1
166,ท่าอัมพะ,PERSON,1
166,นาคอัมพ,PERSON,1
166,นิคม,PERSON,1
166,นิมนต์,PERSON,1
166,ผู้มีอายุถึงกับ,PERSON,1
166,พญานาคนั้นนาคอัมพ,PERSON,1
166,พระตถาคต,PERSON,1
166,พระบังเกิด,PERSON,1
166,พระราชอุทยาน,PERSON,1
166,พระราชอุทยานวันหนึ่งพระนคร,PERSON,1
166,พระศาสดา,PERSON,2
166,พระศาสดาพากันพระองค์,PERSON,1
166,พระสัมมาสัมพุทธเจ้า,PERSON,4
166,พระเถระ,PERSON,5
166,พระเถระนาคอัมพ,PERSON,1
166,พระเถระเมาสุรา,PERSON,1
166,ภิกษุเล่ากำราบเถระพระเจ้าค่ะ,PERSON,1
166,รุ่งเช้าชาวเมืองโกสัมพี,PERSON,1
166,เถระ,PERSON,1
167,สำนักภิกษุณี,ORGANIZATION,1
167,สำนักภิกษุณีล่วงรู้ไปยังภิกษุณีรูปอื่น,ORGANIZATION,1
167,ขอบใจท่านช่าง,PERSON,1
167,จัก,PERSON,1
167,จัณฑาล,PERSON,4
167,จัณฑาลอนุ,PERSON,2
167,ท่านเดี๋ยวพวกเรา,PERSON,1
167,พระป่าป่าหิมพานต์,PERSON,1
167,พระศาสดา,PERSON,1
167,พระศาสดาสัมมาสัมพุทธเจ้า,PERSON,1
167,ภิกษุณี,PERSON,3
167,ภิกษุณีรูปนี้ชอบพร่ำสอนภิกษุณีรูปอื่น,PERSON,1
167,ภิกษุณีรูปอื่น,PERSON,1
167,สองท่อน,PERSON,1
167,หักสองท่อนภิกษุณี,PERSON,1
167,องค์พระศาสดาสัมมาสัมพุทธเจ้าพระ,PERSON,1
167,อนุ,PERSON,2
167,อนุนอนตายอยู่ที่ทางร่าง,PERSON,1
168,บัณฑิต,PERSON,2
168,พระเจ้าพระ,PERSON,1
168,พาณิชย์พาณิชย์โกงเหมือนกัน,PERSON,1
168,ฮ่าฮ่าฮ่า,PERSON,2
169,พระ,LOCATION,1
169,หมู่,LOCATION,1
169,หมู่พุทธ,LOCATION,1
169,สำนัก,ORGANIZATION,1
169,สำนักมานพนั้น,ORGANIZATION,1
169,คอยกิจ,PERSON,1
169,พระลุทายี,PERSON,1
169,พระลุทายีเถระ,PERSON,2
169,พระสัมมาสัมพุทธเจ้า,PERSON,1
169,มีไหวพริบทิศาปาโมกข์,PERSON,1
169,อาจารย์ทิศา,PERSON,3
169,อาจารย์ฟัง,PERSON,1
169,เจ้าเล่า,PERSON,1
169,เล่าพุทธ,PERSON,1
169,เหมือนงอนไถ่ขอรับท่านอาจารย์,PERSON,1
170,ชาย,PERSON,1
170,พระ,PERSON,1
170,พระตถาคต,PERSON,1
170,พระตถาคตพระศาสดา,PERSON,1
170,พระธรรมรัตนะพระเจ้า,PERSON,1
170,พระปัจเจกพุทธเจ้าถวายแด่พระราชา,PERSON,1
170,พระปัจเจกพุทธเจ้าธรรม,PERSON,1
170,พระปัจเจกพุทธเจ้าศาลา,PERSON,1
170,พระวิหารพระศาสดา,PERSON,1
170,พระศาสดาเสด็จ,PERSON,1
170,พระสารีบุตรพระปัจเจกพุทธเจ้า,PERSON,1
170,พระสารีบุตรเถรเจ้า,PERSON,1
170,พระอานนท์,PERSON,3
170,พราหมณ์กิจกิจฤๅษีกังวล,PERSON,1
170,เหง้า,PERSON,1
171,ผ้า,LOCATION,1
171,พระวิหารสถานที่พระศาสดาวันหนึ่งพระศาสดา,PERSON,1
171,พระศาสดา,PERSON,1
171,พระศาสดาครั้นตรัสพระ,PERSON,1
171,อาศัยฝาเรือนคนอื่นครั้นพระศาสดา,PERSON,1
172,ปังปังปัง,LAW,1
172,ล่ะ,LOCATION,1
172,เมืองพาราณสี,LOCATION,2
172,กิน,PERSON,1
172,จุลลทั,PERSON,2
172,น้อง,PERSON,1
172,น้องพี่เจ้า,PERSON,1
172,น้องล่ะนาค,PERSON,1
172,พระยาครองราชสมบัติพระโพธิสัตว์จุลลทั,PERSON,1
172,พระศาสดา,PERSON,1
172,พี่,PERSON,1
172,วันหนึ่ง,PERSON,1
172,แถว,PERSON,1
172,แล้วทรงจุลลทั,PERSON,1
173,ธรรมมหาชนโกสิเศรษฐี,LAW,1
173,เรือนเศรษฐี,LOCATION,1
173,ท้าวสักกะถามมหาชนท่านทั้งหลาย,ORGANIZATION,1
173,ครั้นให้ทานท้าวสักเทวราชบุตร,PERSON,1
173,จันเทพบุตรเทพบุตร,PERSON,1
173,ชื่อว่าประพฤติธรรม,PERSON,1
173,ตระหนี่,PERSON,1
173,ทาสี,PERSON,5
173,ทาสีพราหมณ์,PERSON,1
173,พระ,PERSON,4
173,พระศาสดา,PERSON,1
173,พระศาสดาตรัสธรรมเทศนา,PERSON,1
173,พระเทพบุตร,PERSON,1
173,พราหมณ์ชื่อว่าประพฤติธรรม,PERSON,1
173,สวดสรรเสริญ,PERSON,1
173,สวดสรรเสริญต่อมาจันเทพบุตร,PERSON,1
173,เทพบุตรสุริยเทพบุตรเทพบุตร,PERSON,1
173,โกสิเศรษฐีทาสี,PERSON,1
173,โกสิเศรษฐีวงศ์เศรษฐี,PERSON,1
174,นักบวชพระราชาบ่นพึมพำหลังจากที่พระราชาบ่นพึมพำไปมา,LAW,1
174,เมืองย่ะฤๅษี,LAW,1
174,เมือง,LOCATION,1
174,เมืองพาราณสี,LOCATION,2
174,เมืองสาวิถี,LOCATION,1
174,เมืองสาวิถีกษัตริย์เมืองพาราณสี,LOCATION,1
174,เมืองเมืองสาวิถี,LOCATION,1
174,คณะนักบวช,ORGANIZATION,1
174,คณะฤๅษี,ORGANIZATION,2
174,พ่อเจ้า,ORGANIZATION,1
174,ตอนนี้ประชิตเมือง,PERSON,1
174,ประชิตเมือง,PERSON,1
174,พระศาสดา,PERSON,1
174,พระโอรสพยักหน้า,PERSON,1
174,เช้าวันหนึ่งพระพระศาสดา,PERSON,1
174,แสงขาวกินเข้าไปยัง,PERSON,1
175,พาราณสี,LOCATION,1
175,เมืองพาราณสี,LOCATION,1
175,เมืองเช้า,LOCATION,1
175,บุตร,PERSON,1
175,พระศาสดา,PERSON,1
175,เช้าวันหนึ่งธรรม,PERSON,1
176,พระลาน,LOCATION,1
176,พระเจ้าพาราณสีท่านอำมาตย์,PERSON,1
176,วันหนึ่ง,PERSON,1
176,โอ้ยโอ้ย,PERSON,1
176,ไปยังพระลานตอนนี้,PERSON,1
177,ศาลาศาลาเฝ้าท่านพ่อนอน,LAW,1
177,ฮัดบรรดาพระภิกษุ,LAW,1
177,ไหมเด็กชายพยักหน้าถ้าอย่างนั้นชาย,LAW,1
177,พาราณสี,LOCATION,1
177,เมืองพาราณสี,LOCATION,1
177,ก้อนก้อน,PERSON,1
177,พระตถาคตเจ้า,PERSON,1
177,พระศาสดา,PERSON,2
177,ฮัด,PERSON,1
178,ถ้ำทอง,LOCATION,1
178,ถ้ำทองสัตว์,LOCATION,1
178,ถ้ำทองเหนือชะง่อน,LOCATION,1
178,สำนักพระสารีบุตร,ORGANIZATION,1
178,กินเนื้อ,PERSON,1
178,ตัวเราเหมือนราชสีห์,PERSON,1
178,ท่านบารมี,PERSON,1
178,พญาราชสีห์,PERSON,1
178,พญาราชสีห์น่าเกรงขามพญาราชสีห์ปกครองหิมพานต์มานานสิงห์ผู้ยิ่งใหญ่หินทองกาย,PERSON,1
178,พระ,PERSON,1
178,พระศาสดาพระเทวทัต,PERSON,1
178,พระสัมมาสัมพุทธเจ้าญาณอดีตชาติป่าหิมพานต์ถ้ำเหนือทุ่งหญ้า,PERSON,1
