entity_type,word,frequency,rank
PERSON,นาคเสนกะไม้นาค,1,1672
PERSON,พระราชไปยังนาค,1,1673
PERSON,ขนมท้องพระโรง,1,1674
PERSON,ลาภปากรอบเย็น,1,1675
PERSON,พระราชเทวีประทับ,1,1676
PERSON,พี่พระราช,1,1677
PERSON,พระเย็น,1,1678
PERSON,ลาภปากรอบเย็นฮ่าฮ่า,1,1679
PERSON,น้องหญิงเอ๋ย,1,1680
PERSON,พระเจ้าสดับม้า,1,1681
PERSON,น้องเฆี่ยน,1,1682
PERSON,พระเจ้าอชาตศัตรูกองทัพพระเจ้าเสนทโกศล,1,1683
PERSON,ต้องมีเอาชนะกองทัพพระเจ้าอชาตศัตรู,1,1684
PERSON,ฟังพากันพระเจ้าเสนทโกศลพระเจ้าเสนทโกศล,1,1685
PERSON,พระธนุเถระ,1,1686
PERSON,เฮ้ยลูกหมูเดินโอ๋น่ารักเหมือนกัน,1,1687
PERSON,เจ้าหมูอ้วน,1,1688
PERSON,โอ๋,1,1689
PERSON,เหมือนตัจฉกสุกรลุกขึ้นเขี้ยวของมัน,1,1690
PERSON,งามเกล็ดวูบวาบ,1,1691
PERSON,พระพระเสด็จกรุงกบิลพัสดุ์,1,1692
PERSON,พระศาสดาท่านภ,1,1693
PERSON,ท่านภเปล่ง,1,1694
PERSON,เห็นทีธรรม,1,1695
PERSON,เจ้าศิษย์พี่,1,1696
PERSON,ออกบวชเจริญภาวนาธรรม,1,1697
PERSON,สุขธรรม,1,1698
PERSON,ลูกศิษย์พระพระฤาษีอาจารย์,1,1699
PERSON,พระสัมมาสัมพุทธเจ้าปรารภ,1,1700
PERSON,พระสัมมาสัมพุทธเจ้าระลึกสติตรัสสุชาตชาดกพาราณสี,1,1701
PERSON,ขอรับท่านพ่อ,1,1702
PERSON,สุชาตกุมารเป็นบ้า,1,1703
PERSON,รีบขอรับท่านเศรษฐีเจ้าอย่าสถูปอยู่เลย,1,1704
PERSON,เจ้าคืนสติลูกรักพ่อหญ้าหญ้าอ่อน,1,1705
PERSON,ทายาท,1,1706
PERSON,พระสัมมาสัมพุทธเจ้าตรัสสุชาตชาดก,1,1707
PERSON,คนเลี้ยงช้างแผนอารามพระเทวทัต,1,1708
PERSON,ช้างนาฬคิรี,1,1709
PERSON,ความรักความเคารพพระอานนท์,1,1710
PERSON,พระอานนท์อนุชาพระพุทธเจ้าท่าน,1,1711
PERSON,ช้างนาฬคิรีย่อถวายความเคารพศาสดาสงบอยู่,1,1712
PERSON,พระอานนท์พระอนุชาพระศาสดาพระสัมมาสัมพุทธเจ้าสดับ,1,1713
PERSON,ตรัสเล่าชาดก,1,1714
PERSON,กวางทองพี่น้องหญิง,1,1715
PERSON,น้องอยากได้กวางทอง,1,1716
PERSON,พี่น้องลูกน้องอยากได้,1,1717
PERSON,แดง,1,1718
PERSON,อาชีพพรานกวาง,1,1719
PERSON,กวางทอง,1,1720
PERSON,น้องป่าเจ้ากวาง,1,1721
PERSON,กำเนิดกำเนิด,1,1722
PERSON,พระอานนท์เถระกวางทอง,1,1723
PERSON,พระบรมศาสดาเจ้าประทับพระวิหารเชตวัน,1,1724
PERSON,ตรัส,1,1725
PERSON,ฟ้อนรำ,1,1726
PERSON,พระออกจากพระ,1,1727
PERSON,เอ้น้ำ,1,1728
PERSON,ดื่มมึน,1,1729
PERSON,วรุณนายพรานสุระพบเห็นดาบส,1,1730
PERSON,น้ำดื่ม,1,1731
PERSON,น้ำช่างเอ้,1,1732
PERSON,พระเจ้าสรรพมิตรสาวัตถี,1,1733
PERSON,น้ำดื่มไหวดื่มมึน,1,1734
PERSON,พวกเราแทะแทะหาง,1,1735
PERSON,ท้าวสักเทวราชพระเจ้าสรรพประทับ,1,1736
PERSON,บ้างก็บ้างก็,1,1737
PERSON,พระเจ้าสรรพมิตรดื่มสุรา,1,1738
PERSON,แล้วทรงพระเจ้าสรรพมิตรแล้วจึงเสด็จไปยังสถาน,1,1739
PERSON,หญิงก่อพระเจ้า,1,1740
PERSON,พระพระพระเจ้า,1,1741
PERSON,หลงไหลพระเจ้า,1,1742
PERSON,พี่วังน้องหญิง,1,1743
PERSON,อัครมเหสีพระสวามี,1,1744
PERSON,น้องเสด็จพี่กลับมา,1,1745
PERSON,พระมเหสีถวาย,1,1746
PERSON,ข้อ,1,1747
PERSON,ถวายพระ,1,1748
PERSON,พระมเหสีพระ,1,1749
PERSON,พระชาติบัณฑิตพระ,1,1750
PERSON,พระเจ้าพาราณสีกำเนิด,1,1751
PERSON,พระปุโรหิต,1,1752
PERSON,นามจิต,1,1753
PERSON,พระเชตวันครั้นบวช,1,1754
PERSON,พระธรรม,1,1755
PERSON,เจริญดำเนินจิตภิกษุอนุเคราะห์การบอกธรรม,1,1756
PERSON,พรหมทัตสดับธรรม,1,1757
PERSON,ธรรมข้าพระองค์บวช,1,1758
PERSON,ครั้นเบื่อหน่ายเพศสึก,1,1759
PERSON,ทวยทหารพากันสละทรัพย์สมบัติพรหมทัต,1,1760
PERSON,พระพุทธเจ้าธรรม,1,1761
PERSON,พระเจ้าพรหมทัตกำเนิด,1,1762
PERSON,พระกำเนิดฤาษี,1,1763
PERSON,พระมหาพระศาสดา,1,1764
PERSON,กำไร,1,1765
PERSON,พี่จากหมอพี่ดื่มเค้า,1,1766
PERSON,พี่ทานอร่อย,1,1767
PERSON,พี่ออกบวชพี่ก็ดีขึ้น,1,1768
PERSON,เองก็,1,1769
PERSON,พระมหาสัตว์พิจารณาภาวะ,1,1770
PERSON,พระพระเจ้าองค์พระศาสดาเสด็จ,1,1771
PERSON,พญากระต่ายสหายรักมุ่งหน้าไปยัง,1,1772
PERSON,อ้าอ้าอ้า,1,1773
PERSON,ร่มรื่น,1,1774
PERSON,อืม,1,1775
PERSON,แล้วก็ธรรมก็แล้วกัน,1,1776
PERSON,พระสุนัขจิ้งจอกกำเนิดพระลิงกำเนิด,1,1777
PERSON,พระท้าวสักกะกำเนิด,1,1778
PERSON,พระพญากระต่าย,1,1779
PERSON,สมบัติพระองค์,1,1780
PERSON,พระเจ้าโกศลหลงเชื่ออำมาตย์ชั่ว,1,1781
PERSON,อำมาตย์ชั่วยุยงสามนตราชยกทัพราชสมบัติพาราณสี,1,1782
PERSON,พระเจ้ากังสะมหาราชแห่งกรุง,1,1783
PERSON,พระเจ้าสามนตราชยกทัพล้อมเมือง,1,1784
PERSON,พระเจ้าสามนตราชทรมาน,1,1785
PERSON,จองจำเจริญเมตตา,1,1786
PERSON,พระเจ้ากังสะมหาราชแห่งกรุงพาราณสีราชบริพารธรรมภาวนา,1,1787
PERSON,ไก่ป่าหลงพูดคุยกับแมวป่าระวังตัว,1,1788
PERSON,มากินโอ้โหท่าน,1,1789
PERSON,แมวเดินย่องเข้าไปพญาไก่ป่า,1,1790
PERSON,แมวป่า,1,1791
PERSON,สมเด็จเจ้า,1,1792
PERSON,พระชาติ,1,1793
PERSON,กราบอาราธนาพระ,1,1794
PERSON,ท่านช่างร่มรื่น,1,1795
PERSON,โยมช่างเก่ง,1,1796
PERSON,ภิกษุคนดูแลสวน,1,1797
PERSON,หอมหวาน,1,1798
PERSON,โว้ย,1,1799
PERSON,เกวียนล้างพิษตะกละ,1,1800
PERSON,หลบ,1,1801
PERSON,เฮ้ยฮ่าฮ่า,1,1802
PERSON,เฮ้ยเง่าเฮ้ย,1,1803
PERSON,งูพิษหมอพิการหมอพิการ,1,1804
PERSON,หมอพิการหมู่บ้านเฮ้ย,1,1805
PERSON,พระเทวทัตลูกพ่อค้า,1,1806
PERSON,ชาวบ้าน,1,1807
PERSON,ฮ่าฮ่ากำไร,1,1808
PERSON,พระพระเมืองแคว้นโกศล,1,1809
PERSON,ทานเมืองแคว้น,1,1810
PERSON,พี่เอ๋ย,1,1811
PERSON,แหมน่าเสียดายพี่,1,1812
PERSON,ทรัพย์อันเป็นแต่เพียงผู้เดียว,1,1813
PERSON,เจ้าประทับพระเชตวันพระโกกาลิกะ,1,1814
PERSON,พระถวาย,1,1815
PERSON,พระศาสดาพระอัครสาวกฟัง,1,1816
PERSON,พระโกกาลิกะด่า,1,1817
PERSON,พระราชาไปยังพระ,1,1818
PERSON,ที่นี่ท่านอำมาตย์,1,1819
PERSON,ทำไม่ลูกร้องลูก,1,1820
PERSON,พระเจ้าพิมพิสารสีหน้า,1,1821
PERSON,พระอาการแพ้ท้อง,1,1822
PERSON,น้องหญิงพี่น้อง,1,1823
PERSON,ครั้นพระโอรส,1,1824
PERSON,เย็นวันหนึ่งพระโอรส,1,1825
PERSON,พระโอรสขวดแก้ว,1,1826
PERSON,พระโอรสเอ่ย,1,1827
PERSON,พระโอรสพยักหน้าเอ่ยบังเอิญ,1,1828
PERSON,พระโอรสเช้า,1,1829
PERSON,รีบหนี,1,1830
PERSON,พระกุมารถือดาบ,1,1831
PERSON,พระราชบิดาโปรด,1,1832
PERSON,พระพระศาสดาตรัสธรรม,1,1833
PERSON,น้องสีหน้า,1,1834
PERSON,น้องพี่ท่าน,1,1835
PERSON,น้องเอ่ย,1,1836
PERSON,ขอบคุณไม่ต้องฝูงช้าง,1,1837
PERSON,น้องพี่ท่านดาบสผู้น้องสีหน้า,1,1838
PERSON,วันหนึ่งสุกรเที่ยวดันเข้าไป,1,1839
PERSON,เจ้าหมูท่ามกลางท้องฟ้าครามขาวคราม,1,1840
